 Net Income to Total Assets, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, ROA(C) before interest and depreciation before interest, Debt ratio %, Net worth/Assets, Persistent EPS in the Last Four Seasons, Net profit before tax/Paid-in capital, Per Share Net profit before tax (Yuan ¥), Working Capital to Total Assets, Net Income to Stockholder's Equity, Borrowing dependency, Liability to Equity, Net Value Per Share (B), Net Value Per Share (C), Working Capital/Equity, Operating Profit Per Share (Yuan ¥), Operating profit/Paid-in capital, Total expense/Assets, Tax rate (A), Cash/Total Assets, Operating Gross Margin
-0.20681081243319627,-0.3110678609773047,-0.3107349572175304,-0.3139174964830047,-1.3096164554367093,1.3096164554367153,-0.4126108225147718,-0.4039226002035273,-0.38990889938091955,0.7149436652500442,-0.01192672874884006,-0.28301628870653844,-0.30885763998843396,-0.2051788955676214,-0.20497727582479253,0.10484257952739579,-0.4713714715230644,-0.4698092310271712,-0.7784686149632262,-0.829388169244788,1.4681648236091351,-0.5403864132511945
-0.7308336567395827,-0.8236772277413528,-0.9626565609349115,-1.0016040046088632,-0.8845835141209162,0.884583514120906,-0.6940264255081983,-0.6961763424274086,-0.6918376121446304,-0.6149560885002446,-0.09752685601487948,-0.13797594444062505,-0.25547168884330834,-0.2241107719681391,-0.22385805145636992,-0.20975372704258843,-0.4567998854162832,-0.4577918666682882,-0.32272501089086214,-0.829388169244788,-0.3207780016791829,-0.4135525177233509
0.5325587304981727,0.5853754238499523,0.5784861102529631,0.6653930799252098,-0.09283349678858996,0.0928334967885861,0.47143213234336373,0.4948862683794564,0.4432327365911042,0.29707739782801557,0.14273141328884156,-0.06991960866048992,-0.12168528195460872,0.5167566578381566,0.5162683533008232,0.11894348590831313,0.49909616318847855,0.5041834949378895,-0.4559414657929319,0.3109278235412409,1.3002614961997452,-0.37141642491379695
-0.006642710615249081,-0.016961352331470298,-0.18469678049883798,-0.15243970660765221,1.421696812570189,-1.4216968125701912,0.2667662392572324,0.29841728157008107,0.27978260637315966,0.1286593933274007,0.07717245597085558,0.5872944512944939,0.42884645263948445,0.9383064390226653,0.9354215723215021,0.36403640882488647,0.6273261209281676,0.6167363708844759,-0.6935580824887573,1.0095721289805748,-0.7732595325569841,-0.6642409890854473
0.20568268451475905,0.15917022911744136,0.3333635872552358,0.23880250070226589,-0.2604916095239799,0.2604916095239791,-0.017491945584609012,-0.15747895839527107,-0.15381426684389826,0.27804888001539774,0.07173609836388446,-0.018070432561642674,-0.15484583405013827,0.05229462347918866,0.05180127276442996,0.09232238526796228,-0.14205362550982184,-0.15530601256177196,-0.5935234737881361,-0.829388169244788,-0.061347859028996206,0.24104658067201265
0.12271647420870942,0.12012218983394807,-0.052574002145458126,-0.037557497890369405,1.224320037711142,-1.2243200377111443,0.2525533300151325,0.24991246936528225,0.21167838544900805,1.0874797270747465,0.10999192734339445,0.40139283579836177,0.3140553825442636,0.2529725133245071,0.25193749445898156,0.8064598635814311,0.6185831692640892,0.6237709256311349,-0.3381561080420449,0.49197671356104544,-0.5780483576643972,-0.5769894837726369
-0.01859869806809288,-0.13742870756775719,-0.39244246488344015,-0.38140075195329,-1.8456738326107178,1.8456738326107243,-0.27616689379069403,-0.16311335577261002,-0.14927398544894216,0.8971684397188373,0.012264578024762043,-0.30808244668809154,-0.3639414065528131,1.5188839819713897,1.514432025022725,0.1002517208503345,-0.38394195488238253,-0.39154980947054385,0.7986760720407147,0.6584248866437754,-0.718193088071771,2.8798725950095725
-1.8742687442652768,-0.7455811491743815,-0.595842005243266,-0.46334470502436714,1.3600165704267286,-1.3600165704267324,-0.76793355356708,-0.6601651939723469,-0.5488187482039397,-0.037259996661463214,-0.5718932455131459,-0.03503301070261315,0.3906779558610647,-1.0217738309759274,-1.0193680647328083,0.2500371105956634,-0.5121719126220463,-0.5120165595071495,-0.5097098324628201,-0.829388169244788,-0.7462403361646044,-0.7953310556041127
1.0923469422614458,1.3580281160550833,1.2799537558528606,1.1032308683931802,0.15613038968134538,-0.1561303896813482,1.8642972380683678,1.5595423988950021,1.4239335178987746,0.10904079944832418,0.27784456290315296,-0.0348269874863054,-0.06620187530202239,1.472185353516804,1.4678594451315254,0.08676024746536808,-0.30234107268441485,-0.3001005977639107,-0.7713378141973284,-0.7687951939559019,0.8452394737727753,-0.4433457146594443
-0.23971831975553684,-0.3102370516308449,-0.03258173963145399,-0.011046218955604864,0.8060158500837257,-0.8060158500837301,-0.38702758587901626,-0.42425542552169454,-0.4080700249607113,-0.5628566271376754,-0.010396759295463081,0.24282363366289877,0.12823677078937945,-0.3755657831721595,-0.37490425650886816,-0.1062612309989398,-0.4917716920725554,-0.49237842750604727,-0.8345064253569694,-0.829388169244788,0.4159027644937297,-0.5348533909630829
-0.2816402867725543,-0.3949796049694777,0.019571988665927336,0.12472366407391093,-0.968132205751593,0.9681322057515982,-0.429666313605285,-0.4347892988792994,-0.42396100984301,-0.09300500535707326,-0.023086459904547288,-0.19325884081089317,-0.26683236660960924,-0.6443984280592621,-0.643011270477019,-0.0743481571718422,-0.5150862298434031,-0.5143614110893702,-0.5577110498406358,3.812909780900137,-0.8553119730406133,-0.20074396817999324
-1.4570755398397361,-1.4235215758834112,-1.3764094720942064,-1.1936099338636204,-1.461574142899216,1.4615741428992062,-0.6911838436597841,-0.6420371328453033,-0.6146528284305983,1.6934803401519907,-0.1951532503954883,-0.30808244668809154,-0.32569682291180435,-1.303227726796739,-1.3000622624553746,0.3234385484974811,-0.9056047375051116,-0.9059516253202775,0.9466863807368855,-0.829388169244788,-0.6653398462850328,0.9420379428678108
-0.2463232646752768,-0.3559315656859844,-0.3889655496636195,-0.3653333101746433,0.23070740972751358,-0.23070740972751694,-0.4239811499084576,-0.39853317662521304,-0.38990889938091955,0.3284435567641338,-0.014492067425288876,-0.22821411317420587,-0.04791585486194476,-0.5699330475506384,-0.568746886326227,0.1762324839601854,-0.42182807876001155,-0.42173977359163917,0.2867365652420071,2.3353172268675353,-0.7187369626262264,-0.22500414282791606
-1.8390022769832897,-1.795724163096218,-1.2999173372580284,-0.8883285400694371,1.3117938356600372,-1.3117938356600396,-1.1687375941940712,-1.0166020715379531,-0.961984355143742,-1.490237809156882,-0.5475127170729484,0.7227203788003913,0.36240822243962184,-1.3246838533839682,-1.321460474837805,-0.56048802583703,-1.1533217013203756,-1.1562645317223685,0.053108113735812104,-0.829388169244788,-0.74161558052838,-1.6142183542469293
-2.072621169693269,-2.074045294159351,-2.0909155497684475,-1.982521325194917,-1.1318652121687587,1.1318652121687511,-1.0550343202573347,-1.0241962593073919,-0.9687947772361604,2.4417812398102603,-0.30397402983801997,-0.23350204239223968,-0.2877720943820441,-0.8665324444918396,-0.8645457045540308,0.5614471303360978,-0.8444040758566348,-0.8452785906303097,1.0748262874695214,-0.829388169244788,1.1347536287480813,-0.6859474611388429
-0.07627781072184885,-0.15653732253628155,-0.01345870592240546,0.02912238549100541,0.6192929352312745,-0.6192929352312773,-0.13972296506661702,-0.13028686670470652,-0.14246356335655486,-1.5390570094826952,0.03024880528417089,0.12696991170426733,0.0631366424772572,0.6669495439487905,0.6647971216024379,-0.5248784621666139,-0.3635417343328881,-0.3625322711405614,-0.5683948307724191,0.08096653178221629,-0.5725913604244097,-0.19776464848640882
-0.4995052347241407,-0.6483764556389009,-0.8635644771698644,-0.8875251679805083,-0.5470243707540202,0.5470243707540102,-0.5632676604809487,-0.533023792283987,-0.5147666377418485,1.567915602676487,-0.06208138593803682,-0.1894817485122893,-0.20492475682358763,-0.7554654362755363,-0.7537784875155104,0.4382248485031046,-0.6666307253539187,-0.6673629768292914,-0.08945119470464989,-0.829388169244788,-0.6749572886895124,-0.24628499778224788
-0.13555031743075763,-0.2462647319536409,-0.4324269899114484,-0.48744586769232984,0.26154753079925325,-0.2615475307992555,-0.3159630396685486,-0.33728972687165326,-0.3331553819441423,-1.489383225898315,0.01062372012102218,-0.2913945661688681,-0.0401462729649795,-0.495467667041984,-0.49448250217540435,-0.48513726699115395,-0.1828540666088042,-0.18168559286176264,0.2560180407138218,-0.13366400719287533,-0.3915435174203542,-0.4378126923712737
-0.21285949553215971,-0.33017647594581384,-0.5167421839922232,-0.493069472314844,0.5407908088668858,-0.5407908088668707,-0.3699720947885031,-0.33043046049925595,-0.326344959851724,0.2021759022051447,-0.0050796048490278165,-0.1813094942662708,0.038360054510453184,-0.5106131681624037,-0.5095871226806717,0.1803733968920246,-0.42182807876001155,-0.4191018155616434,0.4907625801934632,3.0354216040005713,-0.5474284482933185,-0.3331108859959485
0.07819032659300533,0.05614987015675926,0.08563337784262537,0.023498780868474775,0.46004576460636576,-0.4600457646063686,-0.14825071061185857,-0.20794356099220135,-0.21283792497816864,0.9697120492776337,0.06451155161386184,-0.016971642074773675,0.014178127632909378,-0.5080889179756621,-0.507069685929789,0.46656562557325487,-0.17119679772339075,-0.1682026962639927,0.06961481736123387,-0.829388169244788,0.599732225936577,0.0818657856135484
-0.10204283207343501,-0.21884802352056604,-0.3333349061464014,-0.28258598501465476,-1.0230836942066688,1.023083694206666,-0.3415462763043042,-0.2993187880244592,-0.29683313078458884,0.6792643400437517,0.005741145703766459,-0.24922848123546934,-0.2739896190552245,-0.2733336506094363,-0.2729480680984224,0.12382759437018347,-0.244054728257277,-0.24177241465619614,-0.2766309345884277,1.59579091400438,-0.5439483961450902,0.09122936179348352
0.02104904886742544,0.05033420473155766,-0.0630047478049362,-0.0166698235781355,0.7734935405898976,-0.7734935405899004,-0.15677845615713018,-0.1442503732484933,-0.15381426684389826,0.5126260002506223,0.05967888570586019,0.22270203287219312,0.11625054511065488,-0.4866327913884329,-0.4856714735473587,0.36125648379203684,0.26303646825866384,0.26911212382024036,1.4527537257714431,0.7292383637886145,-0.30646789337285,0.3419178331555209
0.5273457069792521,0.3535796161884024,0.12474867406567804,-0.06888900935871935,-1.8462345620847487,1.8462345620847471,-0.13119521952134458,-0.1655630937627267,-0.1742455331211522,1.4464730029110668,0.08627260717748594,-0.30808244668809154,-0.3639576330756745,-0.400808285039486,-0.40007862401760763,0.22110696147863496,-0.20908292160103764,-0.20747896026620416,0.36028263473385563,-0.829388169244788,2.449677281423009,1.84094125613892
-0.17098028367157195,-0.21303235809536442,-0.37679634639422843,-0.40791203088805456,0.9232083101562764,-0.9232083101562792,-0.3102778759717212,-0.32406114172490796,-0.3218046784567989,0.5052304733371753,0.009914316291335578,0.20209971124355197,0.17416534192230285,-0.3313914049043153,-0.3308491133685513,0.39951335141330374,-0.2965124382417081,-0.29541089459948283,-0.003544843002326664,0.05468524129547029,-0.24291419139261428,-0.1994671168827559
0.7713951422534323,0.8686814109918282,1.1817309008927834,0.89033726482619,-0.5251559212667947,0.5251559212667951,0.31509013068032854,0.0727964126780414,0.04595811453360054,-0.6321268147923328,0.167599963487819,-0.09491709223666843,-0.20135350510816094,-0.2127516461278466,-0.21252958607744155,-0.2034518412628084,0.14063514496171722,0.14600741575362847,-0.6333161746979122,-0.829388169244788,-0.6392626045558145,1.0011987196408225
-0.3614840680677487,-0.476398920922273,-0.5914958612184898,-0.6248224948997188,1.5977658674160444,-1.5977658674160478,-0.5263140964515083,-0.5337587136810286,-0.5261173412292219,-0.775526225667688,-0.05169582588198715,-0.3079450978772163,0.5521462514654167,-0.3313914049043153,-0.3308491133685513,-0.14235869635629717,-0.21491155604374387,-0.21187555698287544,0.4372319292098548,-0.829388169244788,-0.09953994967359095,-0.5714564614845188
1.0498936691549168,1.7003215667954366,1.7136989295261578,1.7676195859400048,-0.6036580476311907,0.6036580476311832,0.9091897369997953,0.8603871765085843,1.258213246983337,1.796739293234429,0.21321707788218672,-0.30561016809266783,-0.21406750250062503,0.5886977881600688,0.5867565823253359,0.49314751863713313,1.0091016769257906,1.0179990978920703,-0.06645858674736671,-0.019048379236786688,-0.6835196954507544,0.10527472606335668
0.137010063899548,0.05531906081029948,-0.03692788365623021,-0.10584412544958345,-0.9838326310244725,0.9838326310244614,-0.15393587430868602,-0.1961848186395066,-0.20148722149079512,0.08459179252080778,0.04475782685831261,-0.23672973944741077,-0.26885509386681145,-0.11430588884522147,-0.11434955279330584,-0.028529581779976696,-0.39851354098916375,-0.39770504487387615,-0.05702393191441762,-0.6811908923334152,-0.35002883912131794,-0.23692142160237178
-0.07528277440594636,-0.05351696357558423,-0.012589477117449855,-0.06647889309191841,1.8910273823344699,-1.891027382334472,-0.1738339472476133,-0.264042560966439,-0.26505116101999066,-0.8710111217282266,0.07643356038131413,0.5813197780222099,0.8198790517889906,-0.7125531831010778,-0.7109820627506498,-0.17784408433754104,-0.08085296386134855,-0.07616727166183533,0.11374627134328018,-0.829388169244788,-0.5832608195167236,-0.39227166276901904
-0.09704954924893515,-0.14407518233941857,-0.34550410941579063,-0.3380186591509674,1.967286590802727,-1.96728659080273,-0.006121618190953315,0.05319850875691567,0.027796988953808752,-0.11838246191290618,0.07105272191588324,0.45907933635867904,0.9068726555478525,0.04093549763889615,0.04047280738550159,0.4286577678189918,0.46121003931086796,0.4675451889656658,-0.3611676277928378,1.1103170758464322,-0.06713782594973737,-0.614869405591369
0.3919785211873754,0.32450128906240794,0.1951562072671523,0.2958419190164516,0.6955521436995322,-0.6955521436995351,0.5055431145243601,0.6009599233525741,0.6089530075065125,-1.3191935356782862,0.15433627655275864,-0.2826729166794134,0.08862174608037963,0.3955926488749465,0.3941726708834043,-0.4367930861639729,0.36212325378474775,0.36906142251239804,-0.15945763772354188,0.842393920050998,-0.3307117202395074,-0.2760781947183413
0.7955513211420515,1.207651624346344,1.1513078927193012,0.9722812178972499,-0.016013558846290347,0.016013558846287,0.36625660395186893,0.24893257416921608,0.8336969365561904,1.5804322338048555,0.20108304147250375,-0.30808244668809154,-0.10540407667328211,-0.33896415546450975,-0.33840142362116965,0.5615901897610605,0.36212325378474775,0.3684752096168494,0.8304803572653481,-0.829388169244788,3.6393589929970442,0.520251397672847
-1.6495710886471098,-1.7583377425056435,-1.7432240277858508,-1.7929255122069607,-0.5044089307276347,0.5044089307276277,-1.2625427951918795,-1.2586361849639287,-1.1867282841934208,-0.8378503444892607,-0.27159580909328385,-0.17416735610168196,-0.19797038210002696,-0.427312912000199,-0.42651170990180426,-0.26348617380490896,-1.0367490124661323,-1.0393150590590963,0.4682487313433097,-0.829388169244788,-0.6152862311683732,-1.1439114597561262
0.22334023053429977,0.16997075062138478,0.01783353105601793,0.1062461060284798,1.3622594883228596,-1.362259488322863,0.20707202044044964,0.2876384344134516,0.24573049591106838,-0.48344618738502965,0.15385333999911324,0.21810084770846733,0.39189979922151474,-0.3566339067716418,-0.35602348087729074,-0.00015156495437684378,0.4378955015400053,0.44380356669569937,-0.050092930612777385,1.0219827383770934,-0.5851824170927571,-0.24671061488136414
0.4977096164486331,0.6352239846373738,0.5167708651010576,0.6758369170813259,0.5649021762502313,-0.5649021762502346,0.3293030399224276,0.3929771679895612,0.3433465459023552,1.3243714218835327,0.1725596977682315,-0.01800175815620676,0.04575790297530536,-0.24178052327527114,-0.24148010871249104,0.6396088499217665,0.4816102598603589,0.4865971080712049,0.04915343966504839,0.827793203113916,0.3911352462502735,-0.2675658527365863
-0.7856266573376546,-1.1792636280250128,-1.2468943801556915,-1.696520861535109,2.0407421519008486,-2.040742151900851,-0.782146462809149,-0.945069722225814,-1.0164677318830573,-1.2485766181641498,-0.2790473930915353,-0.09986164942751927,1.0004338374243102,-1.338567229411002,-1.335306376967616,-0.47706602793358377,-0.9405765441613837,-0.9417106119491488,1.5527544371843058,-0.829388169244788,-0.022904562079157312,2.762402275661605
0.03345068118700861,0.07692010381817276,-0.04735862931571008,-0.009439474777749163,0.9333014406888481,-0.9333014406888525,-0.12835263767293129,-0.11877309815103552,-0.0902503273147019,0.7395537701892658,0.06865681077304137,-0.00996685272106009,0.17819056541432413,-0.4992540423220812,-0.49825865730171354,0.511434154202626,-0.15371089439527108,-0.15208184163623448,1.0931122032220135,0.6664552809591673,-0.2691474936390482,-0.115194931263589
0.1687201647349035,0.14172323284183658,-0.04214325648597826,0.0010043623783687037,0.9602164554423488,-0.9602164554423511,0.12463714683629709,0.16784624669553838,0.134493601734976,0.5766176294788479,0.10889423069594321,-0.26454287364613804,0.18952507651784267,-0.08401488660441124,-0.08414031178280006,0.44410176613960123,0.16977831717525038,0.1753180605314,-0.2650589193038315,0.7686602995187337,0.5257842361566529,-0.6059314465105567
1.3198189651282795,1.5283440320788086,1.667629802863464,2.006221096352847,-1.0696242405512748,1.0696242405512677,0.5623947514927287,0.6445652595771071,0.5771710377419144,0.1682246118607418,0.2314604997570485,-0.2702428492967328,-0.2799667358465486,-0.19508189482071459,-0.19490752882132042,-0.012794690033911673,-0.2207401904864506,-0.21715147304285198,-0.25739079272740617,0.6810559978962492,-0.17461666357810132,0.6713454678486726
0.15582437398822357,0.15335456369223976,0.10736409796654071,0.15846529180906183,-0.020499394638552642,0.02049939463854981,-0.08571390994666253,-0.0837418448920075,-0.07662948312986621,-0.7265439979846939,0.06813375850125448,-0.04966065905897381,-0.10638894576124792,-0.292265527009954,-0.29182884372999984,-0.21606305304135112,-0.13039635662440888,-0.12834021936623208,-0.5082808875587324,0.5109576455792543,-0.6442052188648276,0.32489314919206325
0.9260264052236666,2.080832247472808,2.446458812104493,2.2890080716569257,-1.1060716563633144,1.1060716563633168,0.40889533167813763,0.2778394824528892,0.7610524342370835,1.3535908172588822,0.16730474014864422,-0.30808244668809154,-0.2845383144661472,0.010644495398085922,0.010263566374995804,0.2880493943073697,1.134417317444108,1.143448657540878,0.848297689510235,-0.829388169244788,0.04163826980015052,1.709425572521145
1.1006302276227697,1.1810657252597137,1.2477922900694671,1.5233944709046647,-1.0096261868299166,1.0096261868299143,0.7130515894589056,0.826090844646597,0.7451614493547848,0.07590905115079331,0.1996155148552424,-0.2946909376294751,-0.27224372586270107,0.38297139794126744,0.3815854871290188,-0.03258319730216,0.8837860364075091,0.8934288575865685,-0.08049656024011723,0.6978468223738946,-0.6651667432776389,0.9309718982915222
-2.485270969580748,-3.2861961306403167,-2.7767370768791326,-2.4372299275304803,0.17127008548018474,-0.1712700854801886,-1.3904589783706855,-1.2846034076594348,-1.2707234899998712,-1.8017370740619496,-0.5062924747089572,0.0385172775118022,-0.06255849915278745,-1.0381814571897028,-1.0357314036135021,-0.592292543795554,-1.844014882781754,-1.8336335325364634,1.517663354931102,-0.829388169244788,-0.4402527884497731,-2.0470709440181163
-1.9450845078029755,-2.2244217858680924,-0.9157182054672619,-0.7260473781051558,-0.3496475958949698,0.34964759589496336,-0.7878316265060074,-1.0033734863911752,-0.9756051993285786,-0.022634133114163294,-0.3376333244038118,-0.08523400107115861,-0.17124844787288937,-1.0293465815361527,-1.0269203749854574,-0.010121438101837759,-0.8648042964061262,-0.8666753613180765,0.48927761961162697,-0.829388169244788,-0.6402674865850947,-0.8796032412232796
-2.025653728855471,-2.5118818197422663,-2.6698219338694877,-2.5047131830007654,-1.3230739628134631,1.3230739628134647,-1.0322936654699932,-0.952173962397236,-1.0391691388577742,2.2575634374474336,-0.28567037921097876,-0.28541989289652625,-0.310423694249529,-0.9473084504673028,-0.9451036805820155,0.48037536693835087,-1.3369236862658058,-1.3423871260611617,2.6656855947763907,-0.829388169244788,-0.602720072766631,2.3959459533479537
0.7567977629984907,0.8828051698816107,0.8775008191579994,0.8557922650021104,-1.0987821732009064,1.0987821732008987,0.20707202044044964,0.15486263534778527,0.18216655638187285,1.7075690888669757,0.14087246558707536,-0.30808244668809154,-0.2836673634888983,-0.22032439668804188,-0.22008189633006076,0.3797561456432092,0.1668639999539154,0.17150767671027792,0.646641919424659,-0.22053827296850745,2.354951972202704,0.3380872792637563
-0.18575917576138992,-0.30774462359148247,0.28207908776279383,0.4131342440005363,-1.2266284932800635,1.2266284932800644,-0.4097682406663577,-0.40147286221337813,-0.39217904007841264,1.8117036191028515,-0.008462419353074357,-0.30808244668809154,-0.29925336899783905,-0.4992540423220812,-0.49825865730171354,0.3860740465474961,-0.5005146437366224,-0.4991198758049318,0.12481988889870319,-0.829388169244788,0.052325006731316806,0.4342767436573855
0.6263538696096683,1.3937529179527544,1.2947306455371328,1.6141755169539849,0.8968540248768181,-0.8968540248768219,0.5510244240990729,0.6516694997484975,0.9108817202702224,0.7556060273453092,0.23482562892401707,0.18451906345370936,0.16335213415961747,-0.2556638993023051,-0.25532601084230216,0.5065923838536223,0.7934422025454668,0.80051411364107,-0.8392886578492347,0.842393920050998,0.2191138526686358,-0.5982703387269688
0.18016500448337638,0.24640521049543657,0.39507883240714137,0.28459470977139034,-0.08610474310021479,0.08610474310021145,-0.06581583700773523,-0.17658691471838087,-0.10841145289446356,0.1110715313311297,0.0713533108905791,0.014206537989935137,-0.12024507058821304,-0.2379941479951731,-0.23770395358618104,0.0584009384702671,0.038634042214226304,0.04342015903144655,-0.4890624365415053,-0.829388169244788,0.500432063114384,0.7492333969815478
-0.820991827634498,-1.031379564355651,-0.8418337570459653,-0.746131680328461,-0.09619787363278681,0.09619787363278269,-0.7082393347502981,-0.6763334647072582,-0.6782167679597938,0.2474584207355341,-0.13206301488164593,-0.168673403667337,-0.12236332278725014,-0.8286686916908341,-0.8267841532909058,0.10217973114389724,-0.7365743386664625,-0.7382947371914775,-0.4917410277256331,-0.829388169244788,-0.6393038798439341,-0.7740502006497743
0.8583372485181233,1.017396284007665,1.0313543176353108,1.0405678454564804,0.029405528550246297,-0.02940552855025067,0.25539591186354665,0.21022671392498143,0.1753561342894546,-0.5246365454690983,0.21730726031150063,-0.07568825871652403,-0.09547028846455564,-0.6784758055801695,-0.676996666613834,-0.1453714582968134,0.22515034438101694,0.2307151791613702,-0.058102481331653966,-0.11979332610264783,-0.12892055350523882,1.2042180759051877
-0.2765367523548144,-0.29362086470169996,-0.2724888897994496,-0.2633050548802775,1.8764484160096537,-1.8764484160096566,-0.4040830769695303,-0.4298898228990344,-0.4171505877505926,-0.7920703631469306,-0.017330296248687527,0.27880902210770586,0.8040430227442854,-0.6784758055801695,-0.676996666613834,-0.12024288414263937,0.06777721442779522,0.07155837801811973,0.615061283616375,-0.829388169244788,0.03874053519493942,-0.3833337036882002
-0.8040769330430474,-0.8087226595051257,-0.34637333822074623,-0.18216447389812906,1.6639319453517492,-1.663931945351753,-0.827627772383862,-0.787551569459699,-0.7531314109763628,-1.6423227736685417,-0.2321556193416193,1.0060023011948123,0.6044178601926564,-1.1012877118580349,-1.0986673223853667,-0.7056967607840473,-0.7336600214451057,-0.7350705662659226,-0.3461003225760473,-0.829388169244788,-0.8505676846244595,-0.6344477921493538
-0.5689485124671672,-0.6550229304105624,-0.7018879194479561,-0.6376764483226202,0.7106918394983901,-0.710691839498394,-0.705396752901854,-0.6006365608118948,-0.578330577271075,0.3950167530166108,-0.09755924724272434,0.048887112731562106,0.09396137782846245,-0.8551733186515172,-0.8532172391750725,0.29496868778389695,-0.6899452631247665,-0.6899321733081675,0.31121267299828365,-0.829388169244788,0.35349406627394186,-0.38631302338178464
0.4435686260293165,0.36105690030652354,0.3994249764319338,0.4653534297811201,-0.7186075898076248,0.7186075898076205,-0.037390018523536316,-0.0347470850891927,-0.05165793545768629,0.34290514565344443,0.10207825987832825,-0.30808244668809154,-0.23166168380177946,-0.523234419096052,-0.5221743064350266,0.06333898513698251,-0.0167379849915045,-0.012563172494072293,-0.12170280726506538,0.29486703491045724,0.267743892349664,0.4989705427185152
-2.00173953795707,-2.1529721820727823,-2.1178616427221093,-1.974487604305601,-0.2644167158421982,0.2644167158421985,-1.3535054143412444,-1.246142521214224,-1.4523347457975773,-0.1150413120408801,-0.35580987831177274,-0.1842624936996914,-0.15559957579148243,-0.7112910580077221,-0.7097233443752233,-0.031692157140119394,-0.9376622269400269,-0.9379002281280373,0.5011606177493583,-0.829388169244788,-0.5945550076061873,-0.9464251257799317
-0.04545961120215451,-0.02443863644959147,-0.2046890430128421,-0.13637226482900464,1.135724780814181,-1.135724780814185,-0.1766765290960575,-0.13249163089583013,-0.13338300056664348,0.374898552089356,0.05230728915943037,0.2788776965130804,0.2690802796807578,-0.46012816442772075,-0.45923838766316294,0.40150523566801954,-0.08959591552542652,-0.09668472300626482,0.129524543133283,1.4497837446335677,-0.566719759975715,-0.4825024877754138
-0.23718488412775748,-0.27534305907965057,-0.3646271431248392,-0.4135356355105687,0.43369147932688845,-0.4336914793268928,-0.39555533142425786,-0.42817500630592675,-0.4171505877505926,-0.3270373821372904,-0.011599576841321345,0.14894572144152457,0.006594767081315055,-0.45381753896088123,-0.4529447957859702,-0.04319993457067566,-0.3198269760125345,-0.31944562331724186,-0.04880590966923232,-0.829388169244788,-0.5353893410735835,0.034622287614940135
-0.2159732988510132,-0.33516133202455567,-0.4159116426172649,-0.3749737752418315,-0.575621573929621,0.5756215739296184,-0.38418500403057293,-0.3745257443218058,-0.3672074924062026,0.4290377800905702,-0.01117629299341693,-0.17444205372336768,-0.20955014902062197,-0.6633303044597798,-0.6618920461085964,0.1025259864482376,-0.3810276376610257,-0.37923933866388626,-0.00985833220394236,3.0573226794061905,-0.4614294134350629,-0.27948313151104853
-0.6375482594876355,-0.7580432893712444,-0.27683503382422575,0.12713378034071188,0.056881272777789094,-0.056881272777792695,-0.736665153234467,-0.5099962551766459,-0.49433537146462464,-1.0744857773717194,-0.09802204140316748,0.10753505496787313,-0.08924580637163945,-0.08275276151105547,-0.08288159340737361,-0.3331421747328715,-0.5150862298434031,-0.5158269433282572,-0.7447366806972259,-0.829388169244788,-0.7608454093985857,-0.28544177089827644
-0.6276874891512728,-0.8261696557807304,-1.0400179245760441,-1.192003189685764,1.583186901091229,-1.5831869010912323,-0.8645813364133025,-0.9360056916622922,-0.887069712127173,0.30720510684460733,-0.1547266786604639,0.5018634909408852,0.5410953894381207,-0.4626524146144622,-0.46175582441404567,0.5377265746155061,-1.0134344746952844,-1.0152803303413305,-0.04790117203315782,-0.829388169244788,-0.694595966899123,-0.6723277139680925
0.34349234698001524,0.2862840591253744,0.39420960360218577,0.35207796524169394,0.4886429677819555,-0.4886429677819583,0.136007474229982,0.04707416378155987,0.023256707558883604,-0.44421117656394044,0.12993197328531417,-0.30808244668809154,0.022593241527275727,-0.3364399052777683,-0.3358839868702869,-0.08403802273256364,0.13480651051897524,0.13809354166362767,0.9312626801349311,-0.6322784905941933,-0.06331603941152598,-0.0811455633366148
-0.6639392948026535,-0.7912756632295361,-0.7696877662345654,-0.6963226108146625,-1.3185881270212116,1.318588127021204,-0.5206289327546799,-0.5438026394406156,-0.5238472005317598,0.22127907120600798,-0.0808102297693912,-0.30808244668809154,-0.3098865992698768,-0.6810000557669118,-0.6795141033647175,-0.016695648654565347,-0.5092575954006929,-0.5093786014771503,0.5718709799549632,-0.829388169244788,-0.0034639257209083786,-0.048373046706936956
-0.6907650618161099,-0.7904448538830763,-0.9409258408109971,-0.8883285400694371,-0.1539530094580081,0.15395300945800552,-0.7565632261733943,-0.6677593817417857,-0.6396243761027773,0.9508454329813569,-0.10433966313233149,-0.16469028815248332,-0.1340904175175884,-0.2771200258895344,-0.27672422322473245,0.3230722312775596,-0.8269181725285008,-0.827105990868098,1.4144809017163693,-0.829388169244788,-0.4494984205268376,-0.3556685922475767
-0.680819488060573,-0.7705054295681074,-0.8713875364144774,-0.8441430751781692,-0.9585998046930593,0.9585998046930498,-0.6599154433271711,-0.6248889669142933,-0.5987618435482988,2.14598526812116,-0.08814640198528347,-0.2213466726313675,-0.26553840521743566,-0.37051728279867574,-0.36986938300710187,0.5185973260342268,-0.7598888764373103,-0.7591052949836886,1.5288740794265643,-0.829388169244788,1.0541768569117376,0.42959495556738847
