const, Retained Earnings to Total Assets, Current Liability to Assets, Working Capital to Total Assets, Net Income to Stockholder's Equity, Current Liability to Current Assets, Working Capital/Equity, Liability-Assets Flag, Total expense/Assets, CFO to Assets, Tax rate (A), Cash/Total Assets
1.0,0.017660028730682082,-0.2755266772945327,0.13725473955161088,0.02469393597489973,-0.257832259212345,0.045999984883289914,-0.034272008223089546,-0.500436362546645,0.5274127418082531,-0.16213540522018327,-0.061558828826477736
1.0,-0.09107174013867099,0.0068347671640282825,-0.8952400571396361,-0.010706268386072283,0.362833277302406,-0.26896004671805007,-0.034272008223089546,-0.07001371177001327,-0.757781688406623,0.3678706195958598,-0.5338604836259996
1.0,0.22222432783028923,-1.1848076922380277,-0.5848660631309353,0.052497052451544075,-0.25536477553366316,-0.21704982827376895,-0.034272008223089546,-0.7431802486425664,0.45109392646924357,-0.7330234374600528,-0.8357318804198622
1.0,0.2012278557338105,1.1709927980014814,-0.2902590821259188,0.13743881219295584,0.14012802028147556,0.019439855764738553,-0.034272008223089546,-0.058356572037326755,0.3869549230583811,0.7745005862935692,-0.10164890914047266
1.0,-0.75515721744116,0.3641441155634617,-1.3826333113696136,-0.22467161070682246,0.9036564925941973,-0.45083671117065016,-0.034272008223089546,-0.48236316527936474,-0.5241846982677377,-0.829388169244788,-0.15614009654288236
1.0,0.9786101736696156,-0.37910928106007297,0.007831843674246363,0.18708268011845386,-0.24093389188400924,-0.033462868368920914,-0.034272008223089546,-0.4243924113971646,0.5102398366262504,0.28391649720764023,-0.5828329150502038
1.0,0.06618105914552999,1.302370363412986,0.09176616879271132,0.05506767172324584,0.025061976263834822,0.1757772107939214,-0.034272008223089546,-0.793491398369227,0.38245407114552754,0.8591847445286359,0.19414020144872063
1.0,0.11630563671251475,0.270989664564932,-0.6876343831909829,0.08601266238545328,0.23492662458025135,-0.1823797734718802,-0.034272008223089546,-0.17593094999087502,0.08433626584773452,-0.03291906032701419,-0.5256660729205609
1.0,-0.011500439955599913,-0.3632094817722553,-0.290920450544294,0.013154776436237385,-0.11083513303757869,-0.001236205452311562,-0.034272008223089546,-0.3530754181422779,-0.4400098105211318,0.45036467029037025,-0.6873262249025207
1.0,-0.9001418898311802,2.1239462374397444,-1.84167678182277,-0.3363836304390272,1.0887069410189707,-1.1256979693349216,-0.034272008223089546,0.10997276997405904,-0.38197816029612097,-0.829388169244788,-0.39958903356992514
1.0,0.8289619170812875,0.3096537760507889,-0.9535048284026433,0.19982502571079283,0.4340518419334321,-0.2919502837646563,-0.034272008223089546,-0.42787702692593654,1.1439878404680148,0.543809258687683,-0.2522008796400684
1.0,0.21196101131333442,0.24246170241524373,-1.2613190808158452,0.12673154483078825,0.7571968611061625,-0.41308582483319006,-0.034272008223089546,-0.3412034435706978,0.3469587058841362,0.11600825243120876,-0.7786936766291873
1.0,1.5356675386948142,-0.463227314099306,0.2955326040712064,0.15267383765809578,-0.35673571486857575,0.04620251290197074,-0.034272008223089546,-0.4090424268855764,0.8343064628750749,0.9781805875658475,0.1540623349193539
1.0,0.5893488650179916,1.0109137202450904,0.5060788387777405,0.14354009251138045,-0.12332307514108125,0.31367791483671914,-0.034272008223089546,-0.3199425473578503,1.0524964159275634,1.126377864477223,0.17676655133867678
1.0,-0.1928439077111728,-0.2570036256020083,0.4742847435400031,-0.05648855121426944,-0.3490388553068443,0.14194993138200226,-0.034272008223089546,0.442809768171068,-0.2295581437597058,-0.829388169244788,0.02819689025750401
1.0,0.8315470419794531,-0.21699038581988436,0.21966888057907996,0.1641733400885202,-0.2689657768472272,0.04670749577761606,-0.034272008223089546,-0.09884327306201407,0.4840844117972697,0.9854809460343921,0.4636291545371439
1.0,0.4169677017186094,-0.6245068217051298,-0.3922602327593606,0.1651908103614979,-0.13435980227280983,-0.10991613081064806,-0.034272008223089546,-0.2694319330781288,0.7131772886311678,0.5474594379219554,-0.586906281205351
1.0,0.6893679227481015,-0.22396289713470569,-0.7024732128440617,0.21967481862650565,0.17255637221359202,-0.22612206480620453,-0.034272008223089546,-0.3332269706760321,1.1552489697306723,0.17733126356695433,-0.7186951679479293
1.0,0.7257153316707586,-0.3270791477871407,-0.17087974216718785,0.2155060954421403,-0.15624034020881586,-0.058160927560323886,-0.034272008223089546,-0.2568549704543372,-0.35943013759040104,1.0015417346651758,-0.41015082470166236
1.0,0.1629089163725235,0.20693867111529804,-0.6840415261428328,0.08125171072677387,0.22468214412065995,-0.16265640919664215,-0.034272008223089546,-0.024185554951407083,-0.15706670694703878,0.31749814616293104,-0.6821663350746622
1.0,0.6995364020177977,0.5165909760167711,-0.9301605376012484,0.21263741815592196,0.4255054943776344,-0.2831907355314055,-0.034272008223089546,0.3691350215250561,0.683586718765631,-0.15410501090478854,0.04797802745407459
1.0,-0.426565618371965,-0.2682656249429244,-0.7933863542818198,-0.2448220907985034,0.2389756334411074,-0.1720079525936441,-0.034272008223089546,-0.27793236383885683,0.17421478076574298,-0.829388169244788,-0.6061323850741319
1.0,-1.0030914197464433,1.937770554589661,-3.195967171624664,-1.233740327081589,5.120514633066478,-2.825761640696118,-0.034272008223089546,0.7671835606296773,1.0036865113226456,-0.829388169244788,-0.7304090070693822
1.0,0.16709992793240278,0.07071707498984803,-0.826977954833311,0.03858555715750211,0.3115728525321359,-0.22858780634379844,-0.034272008223089546,-0.6183978337023956,-0.7083248592914145,0.48686646263307143,-0.7647844401537611
1.0,0.09890187978604369,-0.6805828823404245,-0.6853731949615771,0.03100782301928705,0.052332358714834555,-0.19615806836200922,-0.034272008223089546,-0.4660975763324953,-0.2221608568586261,-0.829388169244788,-0.5818932327190668
1.0,-0.8208808691798115,1.001562439674389,-2.0017510538445107,-0.2367801988184909,1.7482824666251808,-0.8511584332147154,-0.034272008223089546,-0.2522649556070737,-0.585130144876639,-0.829388169244788,-0.8414576864228087
1.0,0.8480392405244901,-0.8581341598225201,-0.6313453317711745,0.04801751521354386,-0.054605185503581156,-0.2138960191888142,-0.034272008223089546,-0.5790902552123341,0.6110525814204963,0.27734617458595734,-0.07748119728114682
1.0,-0.14615484188524205,1.1695529217718343,-1.8142422692636178,-0.043045143836920076,1.3072658713534773,-0.6719592810846208,-0.034272008223089546,-0.31046943474436206,-0.014281104308268577,-0.829388169244788,-0.7376272077063991
1.0,0.013752172494845633,0.705884547777571,-0.8195440792587574,0.04355043637367382,0.3593743864320499,-0.23079111633809743,-0.034272008223089546,-0.396660596346708,0.2240904739861301,-0.829388169244788,-0.5474866768014319
1.0,-0.27599195300775403,0.5698687826756236,-0.18615213732599495,-0.0901995826547781,0.02615267637192444,0.0035552443508763626,-0.034272008223089546,-0.22343015687414539,-0.49247818787084807,-0.829388169244788,-0.3146445149647296
1.0,-0.820216373794714,1.5529899814622328,-1.9851951020439085,-0.5015737961588255,1.4154646444868841,-0.8665782426081955,-0.034272008223089546,0.7603522987303392,0.099733199975067,-0.829388169244788,-0.5039006298995713
1.0,-13.322788807951127,2.005547237777125,-0.6680656486443634,-4.786005195003417,0.35181992444724297,-0.11061040337301435,-0.034272008223089546,12.494943564412079,-6.628956283813038,-0.829388169244788,1.5724098811878442
1.0,0.21614195966354394,-0.6719457589779778,1.0429130237461453,0.062428780983232415,-0.5734840347436557,0.22187231915740752,-0.034272008223089546,-0.7026619875826737,-0.0367594443877826,0.8073521994019983,0.6438017277074746
1.0,0.3149434768775634,1.1260724971740788,0.17117636095380467,0.2080516474093751,-0.01912540978436592,0.23833848449255085,-0.034272008223089546,-0.03814848696057788,-0.11764904765720556,0.7306984354823234,-0.8404014496897871
1.0,0.09253973696955507,0.45190536817336396,-0.6058888841676416,0.020307278899621698,0.20730180884026417,-0.14520212227617058,-0.034272008223089546,-0.06962464472952644,-0.09265878990343003,-0.02196852262420448,-0.48027507211473813
1.0,0.01618055854749007,0.008640913024275951,-0.7903434587974059,0.016463729424327157,0.27548245955819317,-0.19747294874645516,-0.034272008223089546,-0.307101631962747,0.7176531528855793,1.2081418793248722,-0.6340592239161116
1.0,0.4398651622327031,-0.357774746954894,-0.9998216863288256,0.02674010487239487,0.44283132283437626,-0.30275078806310607,-0.034272008223089546,-0.1455039763411057,0.713922888644485,0.3759010139112516,-0.650556200215857
1.0,-0.061482195440587764,-0.09162055991521187,-1.2821612207506856,0.0043872237633252155,0.8392264636111746,-0.44257164851272557,-0.034272008223089546,-0.4532609720282256,0.33249430103446675,0.33501900648743077,-0.7629233190714507
1.0,1.0063319518157272,-1.1524377826293857,-0.17369106947879331,0.03772675682520319,-0.46825799436779086,-0.10173768223750024,-0.034272008223089546,-0.782829956726309,-0.41491623448053105,-0.7629549071810691,-0.6465207657745664
1.0,-1.094636694974974,-0.14655145370794687,-0.345358600963139,0.008059045568512375,-0.03155007161910122,-0.00229419531393782,-0.034272008223089546,-0.32754981273294426,-0.7185172736770116,-0.829388169244788,-0.7711540140500289
1.0,0.2070233353165561,1.3794415266891347,-1.366767163643402,0.014922098319012669,0.7606781426546859,-0.5505137453891459,-0.034272008223089546,-0.283365221884216,0.5395141904123804,-0.829388169244788,-0.4449160195364454
1.0,-0.0942357235864253,0.059173459400231956,0.005783901842926445,-0.00618978216717308,-0.13554700869831818,0.14449920382714782,-0.034272008223089546,-0.10596241606823344,-0.6060956894458392,1.9870901279181534,-0.46284725934780657
1.0,0.6578670941310695,-0.17816864008160932,0.4001717352301245,0.1616113554404593,-0.31070961554953924,0.19904356811095542,-0.034272008223089546,-0.11151453099984876,-0.486120549404769,0.6832461054368126,-0.5830133382129037
1.0,0.6708325649499408,-1.2592541640327224,0.4063424454292629,0.03994755286079572,-0.6829841022440271,0.03443477530248739,-0.034272008223089546,-0.6695423778561613,0.6530668237971614,-0.5432141172779992,-0.08357163141921367
1.0,0.25215146707881225,-1.0414820999227385,0.08101714513046372,-0.04844543323717215,-0.5013948750126225,0.09165356873149917,-0.034272008223089546,0.02659590271919238,-0.16817974938990018,-0.829388169244788,0.09865576290751808
1.0,0.3703525461438311,0.9969171306988538,0.5445766901367732,0.17447362197372354,-0.13452608723943002,0.3003260030653185,-0.034272008223089546,-0.45218398315461034,-0.32539092260772645,0.6810559978962492,1.228064955020092
1.0,-0.391087138150052,0.7192750953682819,-1.0504912924724994,-0.1749656320071095,0.5249817453251068,-0.3092052408586866,-0.034272008223089546,-0.08767012987738475,-0.3626287949153829,-0.829388169244788,-0.5835032043044333
1.0,0.05053937188535759,0.8062462456472864,-1.0440191932832754,0.001671875079481871,0.5207369214423202,-0.3217901615439419,-0.034272008223089546,-0.16920859123402032,-0.39591182466468366,0.857724672834927,-0.5461846062053075
1.0,0.3941632823389327,-0.35488305138859,0.1897998143182209,0.2243631863980336,-0.2953790803874574,0.08676691737331532,-0.034272008223089546,2.0295249699382425,-0.21154077506129254,1.163609692666779,1.289935978905662
1.0,-0.08829058175981593,1.0172524597025256,-0.11459831937005684,-0.07192606057722628,0.05874905154006278,0.07371425163494251,-0.034272008223089546,-0.3248519107121941,-0.7172735307559872,-0.829388169244788,-0.5285229298957562
1.0,0.5282989229082496,0.5966131875499949,0.6959600269096172,0.19329686656864062,-0.22972798582761123,0.27085848418019215,-0.034272008223089546,-0.38858922244755145,-0.20524644356760935,1.0314732043861945,-0.45644425782437276
1.0,0.07330201608604625,-0.7192368034409717,0.012055788227001327,0.020838621584433073,-0.34871170226944787,-0.059438822382325486,-0.034272008223089546,-0.3054122544177168,1.193408818791589,1.335168116677483,-0.38565149032985757
1.0,0.7588639921991902,0.10933783582630892,-0.42044233165493716,0.10797823066449902,0.057039950645772754,-0.12037573235517972,-0.034272008223089546,-0.21756210667926945,0.06988330447919067,0.048114918673787366,-0.37812231293989484
1.0,0.29726104868711195,-0.2871837155010862,-0.9434045366466166,0.027558188130394033,0.3828726990193249,-0.2922941266518987,-0.034272008223089546,-0.4468870206683946,0.7973055360182317,0.0919170694850261,-0.5810523481381417
1.0,-0.030027431103397697,0.9655294032668207,-0.2669826687816937,-0.06431893591739353,0.10903611017629801,-0.019450562257577304,-0.034272008223089546,-0.38982478108035706,0.3614285055177841,-0.829388169244788,-0.33596698308859846
1.0,-0.11568056020457061,-0.14070203724239988,-0.7929994948198974,-0.023076132574738603,0.25787779753276535,-0.18688229573755216,-0.034272008223089546,-0.41666035241254906,-1.0785707218323655,-0.829388169244788,-0.7722902206393494
1.0,-0.12597608231080912,-0.5112931107412608,0.14617823801106605,-0.13795619459557143,-0.32612112312109576,-0.005149053152432384,-0.034272008223089546,0.81536409088308,0.5377275197028446,-0.829388169244788,-0.36205584617302533
1.0,0.6502172628437495,-1.044274929686845,-0.6194464929482917,0.05063362191322779,-0.14741325819753864,-0.20524545402308914,-0.034272008223089546,-0.44267125126007784,0.27082207893871363,0.9292681858266277,-0.7789670138252514
1.0,0.5342901248666876,-0.348078561508317,-0.61158311143511,0.16558031601541198,0.08088121541840917,-0.1899945679491541,-0.034272008223089546,-0.467449904957835,-0.8321397041228074,1.0176025232959667,-0.18159397267416763
1.0,0.45747957872275075,0.35382544332710447,-0.47458159702845176,0.053440284601781254,0.12372651381643518,-0.10825985958296921,-0.034272008223089546,0.014085893830062304,-0.2753088543790097,2.12068668789244,-0.52610908839504
1.0,0.5354167605026634,-0.6259968380744569,0.13100059567148384,0.07972561263002462,-0.3571114905061384,-0.006830780406014403,-0.034272008223089546,-0.528194015639021,0.26210098561824924,1.3650995863984938,0.20047883916757886
1.0,0.3671969210502956,0.9654860280178195,-0.39997220503208225,0.046861769476730396,0.16341843679553159,-0.018125001901676655,-0.034272008223089546,-0.6400582148314296,-0.5116048631086976,1.4125519164440121,-0.571603715656625
1.0,-0.12657280658339365,1.7126848072786625,-1.5682406722586266,-0.022008946145599284,0.9010297843855573,-0.5852289605226004,-0.034272008223089546,-0.07752460823200148,-0.022514312984470652,4.278672651193028,-0.5023132923642575
1.0,0.061144356354204385,-0.49706367980804006,0.14848860819980353,0.012617625704008624,-0.3226114451025744,0.08069088640948802,-0.034272008223089546,-0.4785069907269244,-0.2699755873005901,-0.6454191358375663,0.27662138229243716
1.0,-0.0056856801591766,0.6407017512194009,-2.1374742437327194,-0.0034055083520171886,2.626550322506731,-0.7563479613765203,-0.034272008223089546,-0.40844840844914654,0.960977355380186,-0.829388169244788,-0.7973196981878076
1.0,0.5265848131882913,-0.4264230371060171,-0.8753594880424174,0.18480074114774792,0.29238679005050117,-0.22507062983750165,-0.034272008223089546,-0.3739598528017187,0.20776559614751466,0.0780463883947985,-0.6555449915577851
1.0,0.8709463992183604,-1.1722399336999398,-0.26857223923683116,0.13186476529249674,-0.4388229533979252,-0.13458333116698395,-0.034272008223089546,-0.2884040319758725,0.40231898987312276,1.4052515579754674,-0.2660602059656838
1.0,-0.7262371582523295,1.406546075893088,-1.2121124137280583,-0.3868475213504012,0.6388760205177937,-0.3958369490404611,-0.034272008223089546,0.5298228089562452,-0.3316399706117625,-0.829388169244788,-0.548235889016135
1.0,0.12263505128329945,-0.8299579043387785,-0.43653255440591765,0.06399084402355021,-0.18240170204478173,-0.14282383665633464,-0.034272008223089546,-0.43712658988385356,0.38776836656700187,0.7175577902389504,-0.7372015268790741
1.0,0.5061817552071735,-0.6052394659915622,-0.14474927094696677,0.16843474399604477,-0.2489377762391706,-0.03291775682976133,-0.034272008223089546,-0.39462782794671036,0.4358821396927581,1.149008975729697,-0.6087707086323976
1.0,-0.08924066323596296,2.684798108317737,-2.166944986575711,0.032380994430111394,1.2859046228503654,-1.6088314985401224,-0.034272008223089546,-0.3142828261738858,-1.0614806347581167,0.9643099064756201,-0.4964213707748911
1.0,0.11918272742821248,0.3435192000398951,-0.025537181416382625,0.0800329876150111,-0.0702899060815412,0.03913535353005878,-0.034272008223089546,-0.5747976415006337,0.4372616349956957,0.8161126295642518,0.02547363828984673
1.0,-0.14492180004417815,0.7367742685580451,0.6433404084001512,0.05205699846179179,-0.19557804935346315,0.3139931363671143,-0.034272008223089546,0.48539724594436573,1.085687726175577,1.238803384892745,0.8567073735299994
1.0,0.3411137329231734,-0.679222874869977,0.3547732597663709,-0.004892519312716157,-0.43882751142132825,0.08204706493855876,-0.034272008223089546,-0.08330243905325703,0.1532353650626334,1.765889266321375,-0.5236392744872914
1.0,-0.18263787599428452,-0.5890337829472376,-0.5738513924211229,-0.0523061922290396,-0.007943738455780232,-0.11066429131919385,-0.034272008223089546,-0.48524147754427255,-0.4614288520737801,-0.829388169244788,-0.6554971833150963
1.0,-0.01436053189427858,-0.4855181638991355,-0.0886308287916284,0.023124682982996695,-0.2346642762274481,0.16704010693137983,-0.034272008223089546,0.20666480824453703,-0.10871479497887093,1.2818754998571362,-0.557193486778224
1.0,0.9801186015059166,-0.6525246618990759,-0.603279829809736,-0.08571308325162376,-0.005486104970375103,-0.20019316355734276,-0.034272008223089546,0.28765278249350434,-0.9802872806298137,-0.829388169244788,-0.6211247204932914
1.0,0.2965700927850137,0.4690127496450285,0.17936430696048053,0.0978198333923314,-0.11644610405048164,0.16416368908189805,-0.034272008223089546,-0.15975913617683907,0.09207817318317914,0.5043873229575714,-0.06695851460663031
1.0,0.07973178068467368,0.3644703062917827,-0.0977707596385263,0.056128342448640615,-0.040203781387330946,0.07010881700471346,-0.034272008223089546,-0.25694677887466183,0.032671997395588084,0.6606149941843389,-0.38843030081550206
1.0,0.5041972993929376,-0.4432707205747492,-0.68444294679086,0.07257806173701092,0.11386830649963398,-0.21331690668001652,-0.034272008223089546,-0.45557323450384446,0.1453376220358905,0.900066751952464,-0.3783468193438586
1.0,-0.3767688956949833,-0.39125254885850164,-0.21320828795209992,-0.16971169082111945,-0.15483073476483472,-0.05558158012241658,-0.034272008223089546,0.09466984404736999,-0.2359492871037618,-0.829388169244788,0.09312420071526134
1.0,-0.4153497481311181,-0.4010123427270804,-1.1040328111130355,-0.14230742531558202,0.5863520665068997,-0.34242067969021295,-0.034272008223089546,-0.20033019206646016,-1.2062322438036408,-0.829388169244788,-0.3498043489482969
1.0,-0.18164511091255592,-1.1927602271143471,-0.4261150044429059,-0.06329373609216453,-0.3693839329892436,-0.1817126985923119,-0.034272008223089546,-0.3834558605141292,0.015099673852409269,-0.829388169244788,-0.5284936655054765
1.0,0.14137515350206925,0.7379497482607092,-0.6281760711652004,0.04767228516391152,0.24981937319895198,-0.15184483058932827,-0.034272008223089546,-0.10686778789783519,-1.1233504775991596,1.2220125604150995,-0.560132715789286
1.0,-1.7284732467604529,-0.340482038228369,-0.3681492770575506,-0.19578505903688284,-0.06573629861139664,-0.12830773648057692,-0.034272008223089546,-0.4636583540132783,-0.7568039083349837,-0.829388169244788,0.9505321494537528
1.0,1.003939376022251,-0.6011364983010481,0.12089382449130519,0.14773649832539282,-0.34583648468867895,-0.0016845390534314727,-0.034272008223089546,-0.32782117630502783,1.0666928226229797,0.590531552886347,-0.49694628758788967
1.0,0.16666774501869586,1.1700241025569094,0.6936973110870602,0.13015391824180042,-0.14543977142148312,0.47170824346763446,-0.034272008223089546,-0.4716777311689502,1.3844586845069589,1.0971764306030594,2.0575928424944063
1.0,0.01664042565784535,0.3917393468873397,-0.4431467664736139,0.022805139141673442,0.11328827868147805,-0.0863853789618762,-0.034272008223089546,-0.28564762025788,-0.2674532724063216,0.1335291127557085,0.3122713988709227
1.0,-0.07984427190350094,0.6059214126665275,-1.2593158736389942,-0.022509052732805103,0.7200635270154253,-0.41067365325891103,-0.034272008223089546,-0.3633857018409634,-0.16224175155092907,3.403359670815016,-0.7053473760227855
1.0,-1.6490461209291072,2.806496332860439,-2.7383585082214243,-1.5143402594696713,1.9652508583533457,-3.786399084181531,-0.034272008223089546,0.383544967336131,-0.18116906499959382,-0.829388169244788,-0.3635235291963362
1.0,0.6980557745240552,-0.6328015555010533,-0.6554213069912908,0.10458665296407889,0.04134759336563298,-0.191972215463644,-0.034272008223089546,-0.42059338551990555,0.9913193123909344,0.8190327729516624,-0.4203182201487611
1.0,-0.04137657457689113,0.26309604573643186,-1.284945971678681,-0.004583726990062612,0.7856416332060965,-0.4183407061409873,-0.034272008223089546,-0.3685552199312229,-0.9415241557652154,1.5008862539133514,-0.7233556641207008
1.0,1.406367992118676,-0.7251383095646795,-0.12357697001526287,0.07115275963394684,-0.2989714438239018,-0.08053589966999848,-0.034272008223089546,-0.5310685726231557,0.4161791543971488,0.9475190819979749,-0.3066099547017025
1.0,0.6616946230566676,0.5348983998941302,0.13645783110970694,0.07801926765127097,-0.09226861755793456,0.0990548546330479,-0.034272008223089546,-0.21778940448984585,0.426233593095917,1.44686360124615,-0.1569175343675138
1.0,0.5556103743037036,-0.5952273970500879,0.0814191870931402,-0.0017297049753931914,-0.330930159885977,-0.019247016500452713,-0.034272008223089546,0.21080356945676484,-0.06807658216515707,-0.829388169244788,-0.044588355341247714
1.0,0.28161457041000637,-0.43321052866100723,-0.4008106761537112,0.12604849943239924,-0.0724895762827518,-0.11042736799355107,-0.034272008223089546,-0.044061158727018074,0.07855768387487407,0.41970316472249747,-0.5668953950102215
1.0,0.47583734119640775,-0.7515810126149649,-0.46082015032865203,0.12005584286119102,-0.13738928218486848,-0.16814074461572348,-0.034272008223089546,-0.24477417519371916,0.9630959033904527,0.08753685440390642,-0.4777382000658694
1.0,0.3582824562465215,-0.5524180065575267,-0.335274010248653,0.11926723516494772,-0.1424662239981737,-0.11713888721748997,-0.034272008223089546,-0.2778986803241981,-0.5623571269839903,1.0270929893050675,-0.5841688758553707
1.0,0.12339250898955038,0.5431368559495744,-0.8128479143878542,0.08324675017996125,0.3435283004582767,-0.2102058348779179,-0.034272008223089546,0.03844343589976903,-0.49199552635833305,-0.15556508259849675,-0.5724397715319998
1.0,-0.7515761210057079,2.080976463689198,-2.037720290070314,-0.7420826163429518,1.30555514112765,-1.0167506078276167,-0.034272008223089546,2.974178041182371,-2.430371696947329,-0.829388169244788,-0.21385133261715905
1.0,-0.09254116370448597,1.2565197794202196,-1.9033531123889391,-0.007576999394415012,1.4122967219160272,-0.7324834831346951,-0.034272008223089546,-0.6021255821606033,-0.3683950015807739,-0.19717712586917785,-0.8143559638006018
1.0,-0.7324512690151291,0.4069690161053678,-1.2861030090381385,-0.144890891740921,0.7694521813988361,-0.44438114688480607,-0.034272008223089546,-0.3594708038181846,-0.22511190994751812,-0.829388169244788,-0.8120998059114034
1.0,0.2673667870146756,-0.585970486704234,-0.5491896482932346,0.1287441967293559,-0.02433658988642888,-0.16387564246351827,-0.034272008223089546,-0.23113988369567104,-0.22281717319735794,-0.829388169244788,-0.6917013242885589
1.0,0.26790480370027636,-1.201634133950054,-0.824438347569569,0.10653319415907116,-0.010701405765574134,-0.2641034075292009,-0.034272008223089546,-0.8319458796782019,-0.24194666843590706,-0.829388169244788,-0.31301028623500826
1.0,-0.09831668693872436,-0.9166913609592403,-0.6504346216306002,-0.015601351820683777,-0.06194321952793239,-0.20914003462278097,-0.034272008223089546,-0.7277497785591429,-0.12295130290175703,-0.829388169244788,-0.6688728437694187
1.0,-0.1016339870770358,-0.23288426275341437,-0.43467044638364744,-0.021115840167153253,-0.0037089968512898706,-0.10529238555380405,-0.034272008223089546,-0.49787923011169705,-0.08885909642750076,-0.829388169244788,-0.13429477293577868
1.0,0.1557693553531851,-1.1300843575908566,0.07386826144518975,0.023688176960643743,-0.5413815049124208,-0.025268497456587106,-0.034272008223089546,-0.33977975035908464,0.04676471797801654,0.15324008062077168,-0.007162438246819179
1.0,0.37423197567909694,-1.2447222994372364,0.1701480104706235,0.08200513099040163,-0.6259109914273362,-0.003278157992750179,-0.034272008223089546,-0.4781522770234749,-0.5161833099975748,-0.37603590834842054,-0.5366317386076648
1.0,0.17272595899347076,-1.0170121558400087,1.3210814627324419,0.031073672527799596,-0.7137058651679759,0.2880569456753616,-0.034272008223089546,0.7195864314154482,0.3947629818887049,-0.019778415083641136,-0.46198904011972663
1.0,-0.1647879198370169,0.1453567274624837,-1.0474563479469126,-0.10254013528797401,0.515422741378828,-0.3216558191019151,-0.034272008223089546,-0.5039383150737584,-0.5997174200180445,-0.829388169244788,-0.7361314208052356
1.0,0.02295077571442797,-0.5845118532777144,-0.5423282791281224,0.009574467062958355,-0.028609544999195748,-0.17806348477808218,-0.034272008223089546,-0.7246972697214894,0.20490249438504937,-0.829388169244788,-0.6847905052506067
1.0,0.30128016021792253,0.6357798197144336,-0.8024919866916913,0.08355682924275809,0.3435802606619979,-0.23207512918895765,-0.034272008223089546,-0.2962668203364025,-0.004936365787712779,0.8540744936006619,-0.5038024408097229
1.0,-0.07478346884510534,-0.5667115256049976,-1.097625309960816,0.0004864300439870512,0.5804546915331401,-0.34187585037285956,-0.034272008223089546,-0.8619423071804774,-0.31770373963385584,-0.829388169244788,-0.8369295373594875
1.0,0.08103855441001337,0.2800364697063611,0.7468127620414552,0.036259114796136804,-0.29639747732975164,0.23884789883141513,-0.034272008223089546,0.21653557445133217,-1.2363023363982837,1.3636395147047924,-0.7875155593611475
1.0,-1.3139881049446156,0.5394095364880741,-0.831906885961177,-0.25188682766340315,0.356133947556095,-0.22738923229766814,-0.034272008223089546,0.44788102189341156,-0.34704407326263564,-0.829388169244788,-0.03193715491350844
1.0,-0.945103472570333,0.4996754345447045,-1.4423403781590522,-0.14908429077425667,0.9602953518222649,-0.540318061885395,-0.034272008223089546,-0.6348484147635153,-0.27756624451109385,-0.829388169244788,-0.8407633347955402
1.0,0.11181877259666767,-0.9523873274643208,-0.22314537483246918,0.03522656506268036,-0.34748367572096345,-0.06216414134963306,-0.034272008223089546,-0.2198459159553927,-0.409077255449047,-0.829388169244788,-0.7698737903032205
1.0,-0.18873432684726005,-1.2403198008375471,-0.8869363457326892,-0.06563665095452717,0.06499455245834547,-0.28186229013353087,-0.034272008223089546,-0.5569234669886791,0.06394406420511645,-0.829388169244788,-0.3620183445791592
1.0,-0.5066248141515962,-1.0337927500429942,-0.5188697785488693,-0.12688087501004494,-0.21984971184041618,-0.17386996259702378,-0.034272008223089546,-0.1947106032189775,0.44437201747689836,-0.829388169244788,-0.5464416637655142
1.0,-0.06940787315848575,-0.25526258258960977,-0.6303971822642029,-0.01341656527347403,0.11388257578106586,-0.18490581383808208,-0.034272008223089546,-0.6438614591645122,0.02897621072838449,-0.829388169244788,-0.31109551377051814
1.0,0.11643034833562452,-1.0869557380574661,0.06881286242192006,0.011284550776078437,-0.5189189735402712,-0.024543705305298497,-0.034272008223089546,-0.36285044962949486,0.04394300892160979,-0.07891131867882337,0.15611973679570693
1.0,0.009858365760684329,-1.28203855565625,-0.15191446764534283,-0.05341118006645084,-0.5526993012072706,-0.0850962890168886,-0.034272008223089546,-0.5617540478302097,0.37476948747665484,-0.829388169244788,-0.5567951063970722
1.0,0.1010985755773005,-0.16560920235904739,0.9231349632887644,0.022378246144569076,-0.4240679353948879,0.282249502944262,-0.034272008223089546,0.022694736055151005,-0.2737170743271082,0.42919363073159816,-0.7700741937567875
1.0,-0.23576085448547107,0.08801333220902324,-1.2950253723136829,-0.06127174292591734,0.8263883083768251,-0.4282377805440146,-0.034272008223089546,-0.547804783047842,0.13302585042242648,-0.829388169244788,-0.6564635412010996
1.0,-0.04901266746753312,-0.5447201698149406,-0.6077041039561005,-0.05545249053289298,0.02926220351101424,-0.19363931260619419,-0.034272008223089546,-0.6930368110379771,-0.4463691736833044,-0.829388169244788,-0.6226336544583083
1.0,0.29739476991093733,0.11141449121476012,-0.49413534995051533,0.08741866439885515,0.09662777323313253,-0.11972231817386725,-0.034272008223089546,-0.42203805699831903,0.06811542560045304,0.28391649720764023,-0.4515031773394748
1.0,-0.05713970063559207,-0.39731303606286233,-1.028796479938411,-0.003954994983894192,0.47802199798588507,-0.31367602186282395,-0.034272008223089546,-0.812315509276185,-0.5052998156123494,-0.829388169244788,-0.8238074691590347
